subID,behav_PL,PL_high,PL_low,PL_highLow,PL_arousal_highLow,PL_valence_highLow
802,4.72178528155726,0.00737305151915456,0.0193204761904762,-0.0119474246713216,-0.000659161283136557,0.000436776008019603
804,2.63412258489028,0.00306961690885073,0.0163875598086124,-0.0133179428997617,-0.000339539059321915,0.000201770259086255
806,1.12695141438829,-0.095573712021136,0.17035184,-0.265925552021136,-0.00192906043303748,-4.30832720899998e-05
807,3.50578109913484,-0.069695634920635,0.0773761980830671,-0.147071833003702,-0.00147561478885183,0.000332607835377919
808,0.689007766112531,-0.088092998678996,0.131768740031898,-0.219861738710894,-0.00276248229039543,0.000176133765377548
809,2.77692197314709,-0.0521847682119205,0.0639261146496816,-0.116110882861602,-0.00122316693990616,8.68845044943182e-05
810,1.31002294944097,-0.0709367239101717,0.0966282296650717,-0.167564953575243,-0.00134544179326404,1.82861311001698e-05
811,4.29160361417237,-0.0148321428571428,0.0504944089456869,-0.0653265518028297,-0.000409228899315959,5.11900050879098e-06
813,3.55394071757631,-0.142722751322751,0.176994126984127,-0.319716878306878,-0.00187280225560746,0.000348062113369524
814,3.15373320963869,0.00166172185430463,0.0154137820512821,-0.0137520601969774,-0.000655775008899964,0.000508491278034888
815,2.86655133274229,-0.0547529722589168,0.0679545454545454,-0.122707517713462,-0.00133749386300832,0.000277462161062717
816,3.87468770701573,-0.0179788639365918,0.0802615629984052,-0.098240426934997,-0.000773370365694567,0.000191886546311493
820,4.47218515634912,0.00074227212681638,0.0130948963317384,-0.0123526242049221,-0.000716952124451177,0.000400367518130427
822,3.47642029881894,-0.0232142668428006,0.0526385714285714,-0.075852838271372,-0.000507022722209846,0.000388789262642013
824,3.86134609757547,-0.0101616908850726,0.0285646031746032,-0.0387262940596758,-0.000564733236801069,-0.000109177990643796
827,4.14608600237118,-0.00666569536423841,0.0309501602564102,-0.0376158556206486,-0.00106578282828283,0.000105512511478421
833,4.08187082694188,-0.0257333333333334,0.061741373801917,-0.0874747071352504,-0.000688238453276047,-0.000100144157385946
835,3.67740177314518,-0.00830529100529099,0.0260210862619808,-0.0343263772672718,-0.000772530951438747,-0.000454802419582791
837,3.12206842580187,-0.0194059840425532,0.0363399030694669,-0.0557458871120202,-0.00101652474374358,-0.000296901791264873
839,3.86134609757547,-0.0930833112582782,0.0970306220095695,-0.190113933267848,-0.0015743145457629,-5.87653343886036e-06
840,1.85793458261586,-0.0556323607427055,0.0736363782051281,-0.129268738947834,-0.000585984848484848,0.000243417125803489
842,3.20235886333615,-0.0503412095639943,0.0705874336283186,-0.120928643192313,-0.000583706036427501,0.000604293781889204
844,3.86213824406504,0.00714848084544254,0.00995984000000002,-0.00281135915455748,-0.000487093674034711,7.78845610266266e-05
852,3.74582451063801,0.00407054161162483,0.0151427432216906,-0.0110722016100657,-0.000777502840550435,5.69540882885153e-05
856,2.63501102950771,0.00348981481481482,-0.01164032,0.0151301348148148,-0.000622765560517836,0.000180219345355871
857,2.7064475081666,0.00756512549537648,0.0145870813397129,-0.00702195584433644,-0.000598212908022276,0.000265109624205698
858,3.45766919026834,-0.00616807947019869,0.0264723642172524,-0.0326404436874511,-0.00193707938768245,-0.000165570665717337
861,3.42288359270256,-0.040353835978836,0.0463645367412141,-0.0867183727200501,-0.00062430323930126,0.00015072078692973
862,NaN,-0.00260541611624835,0.0267103668261563,-0.0293157829424047,-0.000451859333136949,0.000143194602252802
863,3.96555709351484,-0.0330236459709379,0.0702934920634921,-0.10331713803443,-0.000714034306081533,0.000111968144352862
865,4.58445760495739,0.00799709379128138,0.0534374603174603,-0.0454403665261789,-0.000395232791267543,-1.04783916239698e-05
866,3.33420813469947,-0.0471212681638045,0.0948406349206351,-0.14196190308444,-0.000425426041434618,0.000131716417910448
