subID,behav_PL,PL_high,PL_low,PL_highLow,PL_arousal_highLow,PL_valence_highLow
700,2.46624848925617,-0.0613619867549668,0.08768125,-0.149043236754967,-0.00242128960055096,-0.000273129017447199
701,3.33420813469947,0.0302489333333333,0.00901143317230275,0.0212375001610306,-0.00143204298234025,0.000135121328224777
702,2.46913208539553,-0.109823708609271,0.116418459069021,-0.226242167678292,-0.00343960915977961,0.000324265381083563
703,2.94299340767599,-0.0159066312997347,0.0319096185737977,-0.0478162498735324,-0.000924457488181121,-0.000338275817201348
705,3.65142745621375,-0.0213941721854305,0.0637607371794872,-0.0851549093649177,-0.00176083505616678,0.000190703928060258
706,3.13093002209777,-0.061455291005291,0.0860169329073482,-0.147472223912639,-0.00055891231838996,0.000399185934761717
709,1.05545467707331,-0.0186092715231788,0.0252869009584665,-0.0438961724816452,-0.00196218155927376,0.000181935208259167
711,2.72902811147794,-0.106859920634921,0.116856709265176,-0.223716629900097,-0.00186112273164113,0.000155992424670699
712,3.50603887439267,0.00132593085106383,0.0162988745980707,-0.0149729437470069,-0.00210289044494356,-5.96115735235828e-05
713,3.61411792058364,-0.0336557463672391,0.0551438596491228,-0.0887996060163619,-0.000735541247597807,-0.000435584732567437
718,3.45707696757581,0.0173776455026455,-0.0116912280701755,0.029068873572821,-0.00143890270789756,0.000209910113629939
719,2.37611999862548,-0.0209705416116248,0.000631904761904752,-0.0216024463735296,-0.000666456894631321,1.30207173089774e-05
721,2.51467641549923,-0.000649009247027739,0.0191258373205742,-0.0197748465676019,-0.00110101698719298,0.000262800712592405
722,2.90254604929035,-0.0492563492063492,0.0406728434504792,-0.0899291926568284,-0.000941819775001413,9.10509356097009e-05
724,3.41070059505448,-0.0393779392338177,0.0577003189792664,-0.0970782582130841,-0.00143501802522128,0.000851710642595632
725,3.96555709351484,-0.0179283068783069,0.0686504792332269,-0.0865787861115337,-0.00170965006501215,5.02967946181242e-05
726,3.5214465607329,0.0543686170212766,0.07076832,-0.0163997029787234,-0.000806450872359964,0.00085564738292011
727,2.87498722232607,0.00834787234042553,0.0276523274478331,-0.0193044551074075,-0.0016481169309951,-0.000223068137460423
729,3.40182650960055,-0.0902027741083222,0.0700933333333335,-0.160296107441656,-0.00247504383565487,0.000559965773120677
730,2.93313436213421,-0.0603324074074074,0.0809488,-0.141281207407407,-0.000944919900320399,0.000574379494482022
734,2.77993489866995,0.0294796666666666,-0.00921541501976285,0.0386950816864295,-0.00146312868539716,-0.000657555786796161
736,2.40065200987917,-0.0268465517241379,0.0184479099678457,-0.0452944616919836,-0.00240618399908173,-0.000260078053259871
738,-0.754736431080691,0.0496037037037037,0.00139583333333335,0.0482078703703704,-0.00148868921324315,-0.000237681737273051
741,4.54800407892055,-0.0984272486772485,0.106675598086124,-0.205102846763373,-0.00211318898750636,-0.000198535813217253
742,2.13175412956445,-0.0238507957559682,0.0449741573033708,-0.0688249530593389,-0.00249130969075742,4.39561075048071e-05
749,-0.754736431080691,-0.12673249669749,0.12859346092504,-0.25532595762253,-0.00205773401225996,0.000888184712929063
751,4.72178528155726,-0.0136166666666666,0.0194867834394905,-0.0331034501061571,-0.00155423697905708,3.53210172677412e-05
752,2.88143629136956,-0.0738001324503312,0.0899501602564102,-0.163750292706741,-0.0018683568640955,0.000559647612488521
755,5.18746198952949,-0.130787450462351,0.16553936,-0.296326810462351,-0.002619958731415,0.000387475267115157
759,1.83160862409449,-0.0900981481481482,0.101867092651757,-0.191965240799905,-0.00313317881169088,0.00022082367573068
762,2.71555484400129,-0.0221955026455027,0.0295303514376997,-0.0517258540832024,-0.000919933291876308,-0.000407484877607553
763,2.29221292924052,-0.049967420212766,0.07862288,-0.128590300212766,-0.00304061065197429,0.000331585743801653
764,3.37741297769368,-0.0157207671957672,0.05368368,-0.0694044471957672,-0.00280111368647182,0.000579812312736729
767,1.48847143374826,0.106208355437666,0.129825,-0.0236166445623342,-0.00227204717630854,0.000310778236914602
768,4.36855053913896,-0.0258251655629139,0.0479844551282051,-0.073809620691119,-0.000911722337006428,7.32438016528925e-05
770,2.27003087777855,-0.0407248677248678,0.0739048076923078,-0.114629675417176,-0.000704942684229263,0.000135763616945532
801,3.12002389779799,0.0103618037135279,0.00431492776886035,0.00604687594466751,-0.000762691379086007,-0.000309152944238026
