subID,behav_PL,PL_high,PL_low,PL_highLow,PL_arousal_highLow,PL_valence_highLow
814,4.54800407892055,-0.0157896688741722,0.0198308493589743,-0.0356205182331465,-0.000493656105375579,-1.51925952296191e-05
815,2.86655133274229,-0.0325309114927345,0.0394682615629984,-0.0719991730557329,-0.00158328213328845,-5.48583933005094e-05
816,3.55394071757631,-0.0517901193633953,0.101469694533762,-0.153259813897157,-0.00184184945446323,4.23214992368139e-05
817,3.54627523536044,-0.0466017833553501,0.0561149206349206,-0.102716703990271,-0.00220822844731566,0.00025000278458454
820,4.47218515634912,-0.0225499339498019,0.0144085326953748,-0.0369584666451767,-0.00121231746833312,0.000336443210032403
821,4.14608600237118,-0.0403459048877146,0.0623378571428572,-0.102683762030572,-0.000695500111383382,0.000432880374248163
822,2.86861066996623,-0.0937576618229855,0.128241984126984,-0.22199964594997,-0.00151409278235687,0.000116988750278458
824,3.87468770701573,-0.00800006605019815,0.026765,-0.0347650660501982,-0.000692083426152818,-0.000452983682334596
826,4.07187103129554,-0.0687389853137517,0.0824521207177814,-0.151191106031533,-0.00126598331622548,7.62595960618194e-05
827,4.08187082694188,-0.0675128306878308,0.101433413461538,-0.168946244149369,-0.00159008330366679,0.000449943752224992
830,3.47642029881894,-0.103278950863214,0.140017391304348,-0.243296342167562,-0.00181453304313415,0.000559877607552717
831,3.86134609757547,-0.0113493394980185,0.0197129186602871,-0.0310622581583056,-0.00050773611637139,-0.000137927309963669
833,3.67740177314518,-0.0491690476190476,0.0729726038338658,-0.122141651452913,-0.000684842274860083,4.05195319124876e-05
834,3.50578109913484,-0.073549074074074,0.0796411341853035,-0.153190208259378,-0.00116895952286732,-4.36500084798465e-05
835,3.86134609757547,-0.0317484126984127,0.0393003993610224,-0.0710488120594351,-0.00107049578834304,4.70207473571136e-06
844,3.80220390131148,-0.035295178335535,0.05231688,-0.087612058335535,-0.00123789077958053,0.000413085816043869
845,3.86213824406504,-0.054626287978864,0.0765184126984128,-0.131144700677277,-0.00135699766094899,0.000570433281354422
847,3.10037539043505,-0.0336173941798942,0.0191507211538462,-0.0527681153337403,-0.000555878960484158,-0.000104817372730509
848,3.12206842580187,-0.0540649273447821,0.0668822966507176,-0.1209472239955,-0.000844781102273843,3.48791538666556e-05
849,3.362949249949,-0.13239708994709,0.199006111111111,-0.331403201058201,-0.00129604286776361,7.3973544305573e-05
850,2.88744747639796,-0.0622218626155877,0.0888684920634921,-0.15109035467908,-0.00188817108487414,-9.77820784139007e-05
852,1.85793458261586,-0.0832120211360634,0.113558692185008,-0.196770713321071,-0.0021529184025586,3.00382948280938e-05
856,3.74582451063801,-0.013986357615894,0.0193054487179487,-0.0332918063338427,-0.000335041651833393,0.000309399786400854
857,2.63501102950771,-0.046866335978836,0.0579130990415335,-0.104779435020369,-0.00137042229634236,-4.73613545141049e-05
858,4.08187082694188,-0.0770011920529801,0.106460063897763,-0.183461255950744,-0.00201232894268423,-9.00676397294406e-06
860,1.87211851216692,-0.00929047619047619,0.0350297923322684,-0.0443202685227446,-0.000247725987902086,0.000352203346712646
861,3.45766919026834,-0.0426972883597884,0.0506802861685215,-0.0933775745283099,-0.000635112008865323,1.30468936301533e-05
862,2.7064475081666,-0.0248584544253632,0.0537632376395534,-0.0786216920649166,-0.000563604483160094,9.82732258833758e-05
863,3.55686651747527,-0.0922454365079366,0.118438314785374,-0.21068375129331,-0.000838275189720714,0.000361378333263196
865,3.42288359270256,-0.0744456406869222,0.113191349206349,-0.187636989893271,-0.00122249805079082,0.000305034528848296
866,2.7064475081666,-0.159458520475562,0.176848412698413,-0.336306933173974,-0.00205692804633549,0.000693606593896191
